H14-1958,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,75,,"inwoners, ondernemers en bezoekers zich makkelijk kunnen verplaatsen. Mobiliteit moet passen bij het karakter van onze dorpen en bijdragen aan leefbaarheid, bereikbaarheid en economische ontwikkeling.",T06; T08,"T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit; T08: Bereikbaarheid van kernen en buitengebied",Wat willen we bereiken?,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1959,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,75,,"inwoners, ondernemers en bezoekers zich makkelijk kunnen verplaatsen. Mobiliteit moet passen bij het karakter van onze dorpen en bijdragen aan leefbaarheid, bereikbaarheid en economische ontwikkeling. We benutten onze strategische ligging aan de A67 en A73 en werken aan een slimme en duurzame mobiliteit waarin auto, fiets, openbaar vervoer en deelmobiliteit elkaar aanvullen.",T02; T03; T04; T06; T07; T08,"T02: Fietsnetwerk en routekwaliteit; T03: Bus en openbaar vervoer; T04: Hoofdwegen, corridors en aansluitingen; T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit; T07: Deelmobiliteit; T08: Bereikbaarheid van kernen en buitengebied",Wat willen we bereiken?,1,1,Innovatie of kans,,Nee,H14 volledige paginatekstscan
H14-1960,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,"We zetten in op een goede bereikbaarheid van alle dorpen, zodat inwoners veilig (fysiek en sociaal) met fiets, auto en openbaar vervoer naar voorzieningen, station",T02; T03; T08,"T02: Fietsnetwerk en routekwaliteit; T03: Spoor, stations, tram en metro; T08: Bereikbaarheid van kernen en buitengebied",,2,2,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1961,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,We werken de toekomstbestendige infrastructuur uit op basis van een ruimtelijke visie en ambities en brengen in beeld welke investeringen nodig zijn voor de bereikbaarheid en een eenduidige manier van inrichting.,T06; T11,"T06: Overig binnen afbakening; T11: Visies, programma’s en uitvoering",,2,2,Investering,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1962,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,We werken de toekomstbestendige infrastructuur uit op basis van een ruimtelijke visie en ambities en brengen in beeld welke investeringen nodig zijn voor de bereikbaarheid en een eenduidige manier van inrichting.,T04; T06; T10; T11,"T04: Overig binnen afbakening; T06: Overig binnen afbakening; T10: Overig binnen afbakening; T11: Visies, programma’s en uitvoering",,2,2,Investering,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1963,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,Ook een goede ontsluiting buiten onze gemeentegrens is nodig voor forensenverkeer.,T04,"T04: Doorstroming, verkeersdruk en ontsluiting",Hoe gaan we dat doen?,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1964,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,"We brengen investeringen in beeld voor de korte termijn, met name in relatie met woningbouwlocaties, en starten met planvorming voor de lange termijn. We hebben oog voor het onderhoud van bestaande infrastructuur en zorgen dat dit op peil blijft.",T10; T11,"T10: Wegenbeheer en onderhoudsniveau; T11: Visies, programma’s en uitvoering",Hoe gaan we dat doen?,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-1965,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,We geven prioriteit aan de ontsluiting van nieuwe woonwijken en woongebieden en nemen hierin als gemeente actief regie.,T04; T06,"T04: Doorstroming, verkeersdruk en ontsluiting; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling",Hoe gaan we dat doen?,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1966,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,We hebben oog voor het onderhoud van bestaande infrastructuur en zorgen dat dit op peil blijft.,T10,T10: Wegenbeheer en onderhoudsniveau,Hoe gaan we dat doen?,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-1967,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,We versterken de positie van het station als intercity stop en als bus knooppunt.,T03,"T03: Spoor, stations, tram en metro",Hoe gaan we dat doen?,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1968,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,76,,"We zorgen ervoor dat inwoners vanuit elk dorp veilig met het openbaar vervoer naar het station kunnen reizen en versterken de verbinding tussen onze gemeente en de regio, met goede OV-verbindingen richting Venlo, Eindhoven en het station.",T03; T08; T11,"T03: Spoor, stations, tram en metro; T08: Bereikbaarheid van kernen en buitengebied; T11: Interbestuurlijke samenwerking",Hoe gaan we dat doen?,2,2,Samenwerkingsvraag,Probleem,Nee,H14 volledige paginatekstscan
H14-1969,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,"We verbeteren de verkeersveiligheid, met speciale aandacht voor schoolomgevingen, een gelijke inrichting van wegen, gevaarlijke kruispunten, 30 km-wegen. Naast beïnvloeding van gedrag, die we toetsen aan een nulmeting, nemen we fysieke en snelheidsbeperkende maatregelen.",T01; T11,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T11: Overig binnen afbakening,,2,3,Kennis- of capaciteitsvraag,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1970,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,"• We investeren in veilige en aantrekkelijke fiets- en loopverbindingen, waarbij we kiezen voor logische en effectieve routes en realistisch omgaan met nieuwe verbindingen als er al goede veilige alternatieven zijn. Hierbij hebben we oog voor ontwikkelingen van snelfietsverkeer.",T02,T02: Doorfiets- en snelfietsroutes,,2,2,Investering,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1971,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,"We werken aan het verminderen van zwaar verkeer en vrachtverkeer in de kernen. Voor 2028 nemen we de eerste besluiten voor concrete oplossingen zoals bijvoorbeeld rondwegen of andere verkeersingrepen rondom de Maasdorpen, Sevenum en Griendtsveen. Op korte termijn sturen we op gedragsverandering.",T04; T09,"T04: Hoofdwegen, corridors en aansluitingen; T09: Vracht- en regionale logistiek",,2,3,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1972,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,We investeren in veilige en aantrekkelijke fiets- en,T02,T02: Fietsnetwerk en routekwaliteit,• We investeren in veilige en aantrekkelijke fiets- en,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1973,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,"We verbeteren de verkeersveiligheid, met speciale",T01,T01: Overig binnen afbakening,• We investeren in veilige en aantrekkelijke fiets- en,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1974,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,"aandacht voor schoolomgevingen, een gelijke inrichting van wegen, gevaarlijke kruispunten, 30 km-wegen.",T01,T01: Schoolroutes en kwetsbare verkeersdeelnemers,• We investeren in veilige en aantrekkelijke fiets- en,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1975,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,het weren van sneller verkeer zoals fatbikes en elektrische steps.,T01,"T01: Handhaving, educatie en veilig gedrag",• We investeren in veilige en aantrekkelijke fiets- en,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1976,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,rondwegen of andere verkeersingrepen rondom de,T04,"T04: Hoofdwegen, corridors en aansluitingen",• We investeren in veilige en aantrekkelijke fiets- en,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1977,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,vrachtverkeer in de kernen. Voor 2028 nemen we de eerste,T09,T09: Vracht- en regionale logistiek,• We investeren in veilige en aantrekkelijke fiets- en,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1978,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,78,,zijn. Hierbij hebben we oog voor ontwikkelingen van snelfietsverkeer.,T02,T02: Doorfiets- en snelfietsroutes,• We investeren in veilige en aantrekkelijke fiets- en,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1979,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,"We zorgen dat trottoirs, oversteekplaatsen en openbare ruimte goed toegankelijk zijn en blijven voor mensen met een beperking, zowel op het gebied van mobiliteit als visueel.",T01; T02; T06; T08,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T02: Voetgangersnetwerk en lopen; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T08: Mensen met een beperking en ouderen,,1,2,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1980,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,"• We pakken grote verkeersknelpunten op korte termijn aan, zoals de afritten van de A73 Horst-Noord, drukke kruisingen en geluidsoverlast. Ook de verbreding van de A67 vinden we van belang.",T04,"T04: Hoofdwegen, corridors en aansluitingen",,2,2,Lokale kwestie,Probleem,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1981,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,"Daar waar ontwikkelingen voor gasten, denk aan grote toeristische trekpleisters, extra parkeerplaatsen vragen, onderzoeken we betaald parkeren onder gemeentelijke regie. De inkomsten komen ten goede van de infrastructuur waar gasten en inwoners van profiteren.",T05; T11,"T05: Tarieven, vergunningen en zones; T11: Kennis, data, monitoring en capaciteit",,2,2,Kennis- of capaciteitsvraag,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1982,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,"We zorgen voor passende en gratis toegankelijke parkeerplaatsen in de kernen, aanwezige laadpaal infrastructuur en blijven parkeren praktisch en passend organiseren. Als we (grote) parkeerplaatsen aanpakken houden we rekening met de (sociale) veiligheid en afvoer van water.",T05; T07,T05: Parkeercapaciteit en parkeerdruk; T07: Elektrificatie en zero-emissie,,1,2,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1983,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,"We verkennen de mogelijkheden van deelmobiliteit en mobiliteitshubs, bijvoorbeeld bij stations, en nemen als gemeente een initiërende rol waar dit aantoonbaar bijdraagt aan bereikbaarheid en minder afhankelijkheid van extra autobezit.",T03; T07; T08; T11,"T03: Spoor, stations, tram en metro; T07: Deelmobiliteit; T08: Overig binnen afbakening; T11: Overig binnen afbakening",,1,2,Innovatie of kans,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1984,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,"We zorgen voor passende en gratis toegankelijke parkeerplaatsen in de kernen,",T05,T05: Parkeercapaciteit en parkeerdruk,"A73 Horst-Noord, drukke kruisingen en geluidsoverlast. Ook de verbreding van de",2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-1985,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,aanwezige laadpaal infrastructuur en blijven parkeren praktisch en passend,T05; T07,T05: Parkeercapaciteit en parkeerdruk; T07: Elektrificatie en zero-emissie,"A73 Horst-Noord, drukke kruisingen en geluidsoverlast. Ook de verbreding van de",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1986,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,"extra parkeerplaatsen vragen, onderzoeken we betaald parkeren onder gemeentelijke regie.",T05; T11,"T05: Tarieven, vergunningen en zones; T11: Kennis, data, monitoring en capaciteit","A73 Horst-Noord, drukke kruisingen en geluidsoverlast. Ook de verbreding van de",2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-1987,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,79,,organiseren. Als we (grote) parkeerplaatsen aanpakken houden we rekening met de (sociale) veiligheid en afvoer van water.,T05,T05: Parkeercapaciteit en parkeerdruk,"A73 Horst-Noord, drukke kruisingen en geluidsoverlast. Ook de verbreding van de",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1988,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,88,,Wij pakken een actieve bestuurlijke rol in de realisatie van de Delta Rhine Corridor (DRC) oost en opteren voor een T-stuk voor waterstof.,T04; T11,"T04: Hoofdwegen, corridors en aansluitingen; T11: Overig binnen afbakening",Hoe gaan we dat doen?,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1989,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,92,,"We verbeteren de zichtbaarheid en fysieke aanwezigheid en de inzet van middelen op de juiste plekken op het juiste moment zoals in de centra, scholen, overlastlocaties, stationsomgeving en Kasteelse Bossen. We versterken sociale veiligheid en leefbaarheid in wijken en dorpen, door ontmoeting te stimuleren en inwoners te ondersteunen om elkaar weer aan te spreken en verantwoordelijkheid te nemen voor hun omgeving.",T06,"T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit",Hoe gaan we dat doen?,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-1990,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,92,,"We werken integraal aan veiligheid en leefbaarheid, met aandacht voor zowel objectieve veiligheid als het veiligheidsgevoel van inwoners. We verbeteren de zichtbaarheid en fysieke aanwezigheid en de inzet van middelen op de juiste plekken op het juiste moment zoals in de centra, scholen, overlastlocaties, stationsomgeving en Kasteelse Bossen.",T06,"T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit",Hoe gaan we dat doen?,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-1991,Horst aan de Maas,Via regio,RMO Noord-Limburg / Trendsportal,Limburg,SRC-044,Horst aan de Maas.pdf,105,,"Regionale samenwerking en positionering. Wat willen we bereiken? Horst aan de Maas staat niet op zichzelf. Onze economie, bereikbaarheid,",T11,T11: Interbestuurlijke samenwerking,Regionale samenwerking,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-1992,Houten,Rechtstreeks,Rechtstreeks,Utrecht,SRC-045,Houten.pdf,13,,Onderdeel hiervan is een onderzoek naar de mogelijkheden om de rondweg hier te verleggen.,T04; T11,"T04: Hoofdwegen, corridors en aansluitingen; T11: Kennis, data, monitoring en capaciteit",luisteren naar hun inbreng worden er minder bezwaarprocedures gestart en kan er,1,1,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-1993,Houten,Rechtstreeks,Rechtstreeks,Utrecht,SRC-045,Houten.pdf,23,,"De groei van snelle fietsen en fatbikes vraagt om extra aandacht voor verkeersveiligheid, leefbaarheid en het voorkomen van overlast.",T01; T02; T06,"T01: Handhaving, educatie en veilig gedrag; T02: Fietsnetwerk en routekwaliteit; T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit",,1,3,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1994,Houten,Rechtstreeks,Rechtstreeks,Utrecht,SRC-045,Houten.pdf,23,,"Binnen de juridische mogelijkheden zetten we in op aanvullende maatregelen, zoals fatbikevrije zones.",T01,"T01: Handhaving, educatie en veilig gedrag",Aanpak jongeren,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1995,Houten,Rechtstreeks,Rechtstreeks,Utrecht,SRC-045,Houten.pdf,23,,"Daarom zetten wij in op veilige voetgangersgebieden en fietspaden, duidelijke verkeersregels en stevige handhaving.",T02,T02: Voetgangersnetwerk en lopen,Aanpak jongeren,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
